Test ID:	Date Tested:	Time:	Test Type:	Diameter Avg. (mm):	Cyl. Corr. Factor:	Height (mm):	Age (days):	Weight (kN):	Break Type:	Ramp Rate (MPa/s):	Load at Break (kN):	Stress at Break (MPa):
12	6/6/2021	2:06	Cylinder	150	1	300	0	13.39	Invalid/No Break	0.25	1625.29	91.97
Column1	Sample Time	Load (kN)	Stress (MPa)	Long. Strain	Trans. Strain	Chan1 Deflection (mm)	Chan2 Deflection (mm)					
2.00	02:18.8	611.1545103	34.58410252	0	0.000885	0	0					
3.00	02:18.9	611.7416755	34.6185763	0	0.000885	0	0					
4.00	02:19.0	612.5645965	34.6668396	0	0.000885	0	0					
5.00	02:19.1	612.5645965	34.6668396	0	0.000885	0	0					
6.00	02:19.2	612.7425254	34.67373436	0	0.000885	0	0					
7.00	02:19.3	613.738927	34.72889242	0	0.000885	0	0					
8.00	02:19.4	613.9168559	34.74268193	0	0.000885	0	0					
9.00	02:19.5	613.9168559	34.74268193	0	0.000885	0	0					
10.00	02:19.6	615.1490133	34.81162951	0	0.000885	0	0					
1.00	02:19.7	615.2068402	34.81162951	0	0.000885	0	0					
2.00	02:19.8	616.2032418	34.86678757	0	0.000885	0	0					
3.00	02:19.9	616.2032418	34.86678757	0	0.000885	0	0					
4.00	02:20.0	616.3811707	34.88057708	0	0.000885	0	0					
5.00	02:20.1	617.4353992	34.9426299	0	0.000885	0	0					
6.00	02:20.2	617.7868087	34.95641941	0	0.000885	0	0					
7.00	02:20.3	617.7868087	34.95641941	0	0.000885	0	0					
8.00	02:20.4	618.7876586	35.01847223	0	0.000885	0	0					
9.00	02:20.5	618.7876586	35.01847223	0	0.000885	0	0					
10.00	02:20.6	619.899714	35.08052504	0	0.000885	0	0					
1.00	02:20.7	619.899714	35.08052504	0	0.000885	0	0					
2.00	02:20.8	619.9619891	35.08052504	0	0.000885	0	0					
3.00	02:20.9	621.0740445	35.14257786	0	0.000885	0	0					
4.00	02:21.0	621.0162176	35.14257786	0	0.000885	0	0					
5.00	02:21.1	621.0162176	35.14257786	0	0.000885	0	0					
6.00	02:21.2	622.0170674	35.19773591	0	0.000885	0	0					
7.00	02:21.3	622.7777133	35.23910446	0	0.000885	0	0					
8.00	02:21.4	623.3070517	35.27357824	0	0.000885	0	0					
9.00	02:21.5	623.3070517	35.27357824	0	0.000885	0	0					
10.00	02:21.6	623.894217	35.30805203	0	0.000885	0	0					
1.00	02:21.7	624.3612802	35.3287363	0	0.000885	0	0					
2.00	02:21.8	625.5356107	35.39768388	0	0.000885	0	0					
3.00	02:21.9	625.5356107	35.39768388	0	0.000885	0	0					
4.00	02:22.0	625.1263743	35.3769996	0	0.000885	0	0					
5.00	02:22.1	626.1850511	35.43215766	0	0.000885	0	0					
6.00	02:22.2	626.1850511	35.43215766	0	0.000885	0	0					
7.00	02:22.3	626.0071222	35.4252629	0	0.000885	0	0					
8.00	02:22.4	626.7677681	35.46663145	0	0.000885	0	0					
9.00	02:22.5	627.1814527	35.49421048	0	0.000885	0	0					
10.00	02:22.6	627.1814527	35.49421048	0	0.000885	0	0					
1.00	02:22.7	628.1200275	35.54247378	0	0.000885	0	0					
2.00	02:22.8	628.7071927	35.57694756	0	0.000885	0	0					
3.00	02:22.9	629.1164291	35.59763184	0	0.000885	0	0					
4.00	02:23.0	629.1164291	35.59763184	0	0.000885	0	0					
5.00	02:23.1	629.9393501	35.64589514	0	0.000885	0	0					
6.00	02:23.2	630.7044442	35.68726368	0	0.000885	0	0					
7.00	02:23.3	630.7044442	35.68726368	0	0.000885	0	0					
8.00	02:23.4	631.522917	35.73552698	0	0.000885	0	0					
9.00	02:23.5	631.9944285	35.76310601	0	0.000885	0	0					
10.00	02:23.6	632.7550744	35.80447456	0	0.000885	0	0					
1.00	02:23.7	632.7550744	35.80447456	0	0.000885	0	0					
2.00	02:23.8	632.9908301	35.81826407	0	0.000885	0	0					
3.00	02:23.9	633.871578	35.86652737	0	0.000885	0	0					
4.00	02:24.0	633.871578	35.86652737	0	0.000885	0	0					
5.00	02:24.1	633.871578	35.86652737	0	0.000885	0	0					
6.00	02:24.2	635.1615623	35.9423697	0	0.000885	0	0					
7.00	02:24.3	635.2816642	35.94926446	0	0.000885	0	0					
8.00	02:24.4	636.3981679	36.01131727	0	0.000885	0	0					
9.00	02:24.5	636.3981679	36.01131727	0	0.000885	0	0					
10.00	02:24.6	636.6294754	36.02510679	0	0.000885	0	0					
1.00	02:24.7	637.3945695	36.06647533	0	0.000885	0	0					
2.00	02:24.8	637.6881521	36.0871596	0	0.000885	0	0					
3.00	02:24.9	637.6881521	36.0871596	0	0.000885	0	0					
4.00	02:25.0	638.5689	36.1354229	0	0.000885	0	0					
5.00	02:25.1	638.9203095	36.15610718	0	0.000885	0	0					
6.00	02:25.2	640.2725689	36.23194951	0	0.000885	0	0					
7.00	02:25.3	640.2725689	36.23194951	0	0.000885	0	0					
8.00	02:25.4	640.6818053	36.25263378	0	0.000885	0	0					
9.00	02:25.5	641.4424512	36.30089708	0	0.000885	0	0					
10.00	02:25.6	641.9717895	36.32847611	0	0.000885	0	0					
1.00	02:25.7	641.9717895	36.32847611	0	0.000885	0	0					
2.00	02:25.8	642.6167817	36.36294989	0	0.000885	0	0					
3.00	02:25.9	643.266222	36.40431844	0	0.000885	0	0					
4.00	02:26.0	643.266222	36.40431844	0	0.000885	0	0					
5.00	02:26.1	643.9112142	36.43879222	0	0.000885	0	0					
6.00	02:26.2	644.3204505	36.4594765	0	0.000885	0	0					
7.00	02:26.3	644.9654427	36.50084504	0	0.000885	0	0					
8.00	02:26.4	644.9654427	36.50084504	0	0.000885	0	0					
9.00	02:26.5	645.6727099	36.53531883	0	0.000885	0	0					
10.00	02:26.6	646.5534578	36.59047689	0	0.000885	0	0					
1.00	02:26.7	646.1397732	36.56289786	0	0.000885	0	0					
2.00	02:26.8	646.1397732	36.56289786	0	0.000885	0	0					
3.00	02:26.9	646.4333558	36.58358213	0	0.000885	0	0					
4.00	02:27.0	647.140623	36.61805591	0	0.000885	0	0					
5.00	02:27.1	647.4920325	36.63874019	0	0.000885	0	0					
6.00	02:27.2	647.4920325	36.63874019	0	0.000885	0	0					
7.00	02:27.3	648.5462611	36.700793	0	0.000885	0	0					
8.00	02:27.4	648.5462611	36.700793	0	0.000885	0	0					
9.00	02:27.5	648.5462611	36.700793	0	0.000885	0	0					
10.00	02:27.6	649.7784184	36.76974057	0	0.000885	0	0					
1.00	02:27.7	649.8406935	36.77663533	0	0.000885	0	0					
2.00	02:27.8	651.0728509	36.8455829	0	0.000885	0	0					
3.00	02:27.9	651.0728509	36.8455829	0	0.000885	0	0					
4.00	02:28.0	651.1885047	36.85247766	0	0.000885	0	0					
5.00	02:28.1	652.4206621	36.92142523	0	0.000885	0	0					
6.00	02:28.2	652.6564178	36.93521475	0	0.000885	0	0					
7.00	02:28.3	652.6564178	36.93521475	0	0.000885	0	0					
8.00	02:28.4	653.5371657	36.98347805	0	0.000885	0	0					
9.00	02:28.5	653.7729214	36.99726756	0	0.000885	0	0					
10.00	02:28.6	654.8849768	37.05932038	0	0.000885	0	0					
1.00	02:28.7	654.8849768	37.05932038	0	0.000885	0	0					
2.00	02:28.8	655.1207326	37.07310989	0	0.000885	0	0					
3.00	02:28.9	656.1215824	37.12826795	0	0.000885	0	0					
4.00	02:29.0	656.1794093	37.13516271	0	0.000885	0	0					
5.00	02:29.1	656.1794093	37.13516271	0	0.000885	0	0					
6.00	02:29.2	657.2914647	37.19721553	0	0.000885	0	0					
7.00	02:29.3	657.4693936	37.20411028	0	0.000885	0	0					
8.00	02:29.4	657.4693936	37.20411028	0	0.000885	0	0					
9.00	02:29.5	658.821653	37.27995261	0	0.000885	0	0					
10.00	02:29.6	658.8794798	37.28684737	0	0.000885	0	0					
1.00	02:29.7	660.1116372	37.35579494	0	0.000885	0	0					
2.00	02:29.8	660.0538103	37.34890019	0	0.000885	0	0					
3.00	02:29.9	660.0538103	37.34890019	0	0.000885	0	0					
4.00	02:30.0	661.4594484	37.43163727	0	0.000885	0	0					
5.00	02:30.1	661.050212	37.410953	0	0.000885	0	0					
6.00	02:30.2	661.050212	37.410953	0	0.000885	0	0					
7.00	02:30.3	662.3401962	37.47990057	0	0.000885	0	0					
8.00	02:30.4	662.4602982	37.48679533	0	0.000885	0	0					
9.00	02:30.5	663.1052904	37.52126912	0	0.000885	0	0					
10.00	02:30.6	663.1052904	37.52126912	0	0.000885	0	0					
1.00	02:30.7	663.5145267	37.54884815	0	0.000885	0	0					
2.00	02:30.8	664.1595189	37.58332193	0	0.000885	0	0					
3.00	02:30.9	665.2181956	37.64537475	0	0.000885	0	0					
4.00	02:31.0	665.2181956	37.64537475	0	0.000885	0	0					
5.00	02:31.1	665.3338494	37.65226951	0	0.000885	0	0					
6.00	02:31.2	666.1567704	37.69363805	0	0.000885	0	0					
7.00	02:31.3	666.2145973	37.70053281	0	0.000885	0	0					
8.00	02:31.4	666.2145973	37.70053281	0	0.000885	0	0					
9.00	02:31.5	667.3311009	37.76258562	0	0.000885	0	0					
10.00	02:31.6	667.6246835	37.77637514	0	0.000885	0	0					
1.00	02:31.7	668.9146678	37.85221747	0	0.000885	0	0					
2.00	02:31.8	668.9146678	37.85221747	0	0.000885	0	0					
3.00	02:31.9	669.1504235	37.86600698	0	0.000885	0	0					
4.00	02:32.0	669.9733445	37.91427028	0	0.000885	0	0					
5.00	02:32.1	669.9733445	37.91427028	0	0.000885	0	0					
6.00	02:32.2	669.9733445	37.91427028	0	0.000885	0	0					
7.00	02:32.3	671.027573	37.96942834	0	0.000885	0	0					
8.00	02:32.4	671.027573	37.96942834	0	0.000885	0	0					
9.00	02:32.5	672.0862498	38.03148116	0	0.000885	0	0					
10.00	02:32.6	672.0862498	38.03148116	0	0.000885	0	0					
1.00	02:32.7	672.0284229	38.03148116	0	0.000885	0	0					
2.00	02:32.8	673.1404783	38.09353397	0	0.000885	0	0					
3.00	02:32.9	673.1404783	38.09353397	0	0.000885	0	0					
4.00	02:33.0	673.376234	38.10732349	0	0.000885	0	0					
5.00	02:33.1	674.3148088	38.15558679	0	0.000885	0	0					
6.00	02:33.2	674.6662183	38.17627106	0	0.000885	0	0					
7.00	02:33.3	674.6662183	38.17627106	0	0.000885	0	0					
8.00	02:33.4	676.0184777	38.25211339	0	0.000885	0	0					
9.00	02:33.5	676.427714	38.27969242	0	0.000885	0	0					
10.00	02:33.6	677.1928082	38.32106096	0	0.000885	0	0					
1.00	02:33.7	677.1928082	38.32106096	0	0.000885	0	0					
2.00	02:33.8	677.6598714	38.34863999	0	0.000885	0	0					
3.00	02:33.9	678.3671387	38.39000854	0	0.000885	0	0					
4.00	02:34.0	678.8342019	38.41758756	0	0.000885	0	0					
5.00	02:34.1	678.8342019	38.41758756	0	0.000885	0	0					
6.00	02:34.2	679.4213672	38.44516659	0	0.000885	0	0					
7.00	02:34.3	680.3599419	38.50032465	0	0.000885	0	0					
8.00	02:34.4	680.6535246	38.51411417	0	0.000885	0	0					
9.00	02:34.5	680.6535246	38.51411417	0	0.000885	0	0					
10.00	02:34.6	681.2406898	38.54858795	0	0.000885	0	0					
1.00	02:34.7	681.4186187	38.56237747	0	0.000885	0	0					
2.00	02:34.8	682.2993666	38.61064077	0	0.000885	0	0					
3.00	02:34.9	682.2993666	38.61064077	0	0.000885	0	0					
4.00	02:35.0	682.0636108	38.59685125	0	0.000885	0	0					
5.00	02:35.1	683.5893508	38.6864831	0	0.000885	0	0					
6.00	02:35.2	684.1186892	38.71406213	0	0.000885	0	0					
7.00	02:35.3	684.1186892	38.71406213	0	0.000885	0	0					
8.00	02:35.4	685.4086735	38.7830097	0	0.000885	0	0					
9.00	02:35.5	685.4709486	38.78990446	0	0.000885	0	0					
10.00	02:35.6	686.3472482	38.83816776	0	0.000885	0	0					
1.00	02:35.7	686.3472482	38.83816776	0	0.000885	0	0					
2.00	02:35.8	686.4673502	38.84506252	0	0.000885	0	0					
3.00	02:35.9	687.3480981	38.89332582	0	0.000885	0	0					
4.00	02:36.0	687.4637518	38.90022057	0	0.000885	0	0					
5.00	02:36.1	687.4637518	38.90022057	0	0.000885	0	0					
6.00	02:36.2	688.108744	38.94158912	0	0.000885	0	0					
7.00	02:36.3	688.6380823	38.96916815	0	0.000885	0	0					
8.00	02:36.4	688.6380823	38.96916815	0	0.000885	0	0					
9.00	02:36.5	689.4031765	39.01053669	0	0.000885	0	0					
10.00	02:36.6	690.3417512	39.06569475	0	0.000885	0	0					
1.00	02:36.7	690.2839243	39.05879999	0	0.000885	0	0					
2.00	02:36.8	690.2839243	39.05879999	0	0.000885	0	0					
3.00	02:36.9	691.4582548	39.12774756	0	0.000885	0	0					
4.00	02:37.0	691.4582548	39.12774756	0	0.000885	0	0					
5.00	02:37.1	692.806066	39.20358989	0	0.000885	0	0					
6.00	02:37.2	692.806066	39.20358989	0	0.000885	0	0					
7.00	02:37.3	692.5124834	39.18980038	0	0.000885	0	0					
8.00	02:37.4	693.508885	39.24495844	0	0.000885	0	0					
9.00	02:37.5	693.5711601	39.24495844	0	0.000885	0	0					
10.00	02:37.6	693.5711601	39.24495844	0	0.000885	0	0					
1.00	02:37.7	694.1583253	39.27943222	0	0.000885	0	0					
2.00	02:37.8	694.9767981	39.32769553	0	0.000885	0	0					
3.00	02:37.9	695.857546	39.37595883	0	0.000885	0	0					
4.00	02:38.0	695.857546	39.37595883	0	0.000885	0	0					
5.00	02:38.1	696.3868844	39.41043261	0	0.000885	0	0					
6.00	02:38.2	696.9740496	39.43801164	0	0.000885	0	0					
7.00	02:38.3	696.9740496	39.43801164	0	0.000885	0	0					
8.00	02:38.4	697.4455611	39.46559067	0	0.000885	0	0					
9.00	02:38.5	698.4419627	39.52074873	0	0.000885	0	0					
10.00	02:38.6	698.7933723	39.541433	0	0.000885	0	0					
1.00	02:38.7	698.7933723	39.541433	0	0.000885	0	0					
2.00	02:38.8	699.4383644	39.58280154	0	0.000885	0	0					
3.00	02:38.9	699.9098759	39.60348582	0	0.000885	0	0					
4.00	02:39.0	700.2034585	39.62417009	0	0.000885	0	0					
5.00	02:39.1	700.2034585	39.62417009	0	0.000885	0	0					
6.00	02:39.2	700.9062775	39.66553863	0	0.000885	0	0					
7.00	02:39.3	701.6090965	39.70001242	0	0.000885	0	0					
8.00	02:39.4	702.2585369	39.74138096	0	0.000885	0	0					
9.00	02:39.5	702.2585369	39.74138096	0	0.000885	0	0					
10.00	02:39.6	703.0770097	39.78274951	0	0.000885	0	0					
1.00	02:39.7	703.72645	39.82411805	0	0.000885	0	0					
2.00	02:39.8	704.3714421	39.85859184	0	0.000885	0	0					
3.00	02:39.9	704.3714421	39.85859184	0	0.000885	0	0					
4.00	02:40.0	705.0164343	39.89306562	0	0.000885	0	0					
5.00	02:40.1	705.6614264	39.93443417	0	0.000885	0	0					
6.00	02:40.2	706.1329379	39.96201319	0	0.000885	0	0					
7.00	02:40.3	706.1329379	39.96201319	0	0.000885	0	0					
8.00	02:40.4	707.1293395	40.01717125	0	0.000885	0	0					
9.00	02:40.5	707.4229222	40.03096077	0	0.000885	0	0					
10.00	02:40.6	708.5394258	40.09301358	0	0.000885	0	0					
1.00	02:40.7	708.5394258	40.09301358	0	0.000885	0	0					
2.00	02:40.8	708.7129064	40.1068031	0	0.000885	0	0					
3.00	02:40.9	709.8872369	40.16885591	0	0.000885	0	0					
4.00	02:41.0	709.8872369	40.16885591	0	0.000885	0	0					
5.00	02:41.1	709.9450638	40.17575067	0	0.000885	0	0					
6.00	02:41.2	710.7101579	40.21711921	0	0.000885	0	0					
7.00	02:41.3	710.652331	40.21711921	0	0.000885	0	0					
8.00	02:41.4	710.652331	40.21711921	0	0.000885	0	0					
9.00	02:41.5	710.9459137	40.23090873	0	0.000885	0	0					
10.00	02:41.6	712.178071	40.2998563	0	0.000885	0	0					
1.00	02:41.7	712.6451343	40.32743533	0	0.000885	0	0					
2.00	02:41.8	712.6451343	40.32743533	0	0.000885	0	0					
3.00	02:41.9	713.7616379	40.38948815	0	0.000885	0	0					
4.00	02:42.0	713.7616379	40.38948815	0	0.000885	0	0					
5.00	02:42.1	714.7002127	40.4446462	0	0.000885	0	0					
6.00	02:42.2	714.7002127	40.4446462	0	0.000885	0	0					
7.00	02:42.3	714.7002127	40.4446462	0	0.000885	0	0					
8.00	02:42.4	716.1102989	40.52048853	0	0.000885	0	0					
9.00	02:42.5	716.1681258	40.52738329	0	0.000885	0	0					
10.00	02:42.6	716.1681258	40.52738329	0	0.000885	0	0					
1.00	02:42.7	717.2846294	40.58943611	0	0.000885	0	0					
2.00	02:42.8	717.4002832	40.59633086	0	0.000885	0	0					
3.00	02:42.9	717.4002832	40.59633086	0	0.000885	0	0					
4.00	02:43.0	718.5746137	40.66527844	0	0.000885	0	0					
5.00	02:43.1	718.8681963	40.67906795	0	0.000885	0	0					
6.00	02:43.2	719.1039521	40.69285747	0	0.000885	0	0					
7.00	02:43.3	719.1039521	40.69285747	0	0.000885	0	0					
8.00	02:43.4	719.9268731	40.74112077	0	0.000885	0	0					
9.00	02:43.5	719.4553616	40.71354174	0	0.000885	0	0					
10.00	02:43.6	720.807621	40.78938407	0	0.000885	0	0					
1.00	02:43.7	720.807621	40.78938407	0	0.000885	0	0					
2.00	02:43.8	721.2168573	40.81006834	0	0.000885	0	0					
3.00	02:43.9	722.333361	40.87901591	0	0.000885	0	0					
4.00	02:44.0	722.333361	40.87901591	0	0.000885	0	0					
5.00	02:44.1	722.6269436	40.89280543	0	0.000885	0	0					
6.00	02:44.2	723.738999	40.95485824	0	0.000885	0	0					
7.00	02:44.3	723.9747547	40.96864776	0	0.000885	0	0					
8.00	02:44.4	723.9747547	40.96864776	0	0.000885	0	0					
9.00	02:44.5	724.5040931	40.99622679	0	0.000885	0	0					
10.00	02:44.6	724.682022	41.0100163	0	0.000885	0	0					
1.00	02:44.7	725.5627698	41.0582796	0	0.000885	0	0					
2.00	02:44.8	725.5627698	41.0582796	0	0.000885	0	0					
3.00	02:44.9	726.207762	41.09275339	0	0.000885	0	0					
4.00	02:45.0	727.2041636	41.14791145	0	0.000885	0	0					
5.00	02:45.1	727.5555731	41.16859572	0	0.000885	0	0					
6.00	02:45.2	727.5555731	41.16859572	0	0.000885	0	0					
7.00	02:45.3	728.5519748	41.23064853	0	0.000885	0	0					
8.00	02:45.4	728.6720767	41.23754329	0	0.000885	0	0					
9.00	02:45.5	729.6106515	41.28580659	0	0.000885	0	0					
10.00	02:45.6	729.6106515	41.28580659	0	0.000885	0	0					
1.00	02:45.7	729.9042341	41.30649086	0	0.000885	0	0					
2.00	02:45.8	731.0785646	41.36854368	0	0.000885	0	0					
3.00	02:45.9	731.1942184	41.37543844	0	0.000885	0	0					
4.00	02:46.0	731.1942184	41.37543844	0	0.000885	0	0					
5.00	02:46.1	732.2528951	41.43749125	0	0.000885	0	0					
6.00	02:46.2	732.8400604	41.47196504	0	0.000885	0	0					
7.00	02:46.3	732.8978873	41.47196504	0	0.000885	0	0					
8.00	02:46.4	732.8978873	41.47196504	0	0.000885	0	0					
9.00	02:46.5	734.1878715	41.54780737	0	0.000885	0	0					
10.00	02:46.6	734.0143909	41.53401785	0	0.000885	0	0					
1.00	02:46.7	734.0143909	41.53401785	0	0.000885	0	0					
2.00	02:46.8	735.3043751	41.60986018	0	0.000885	0	0					
3.00	02:46.9	735.1264463	41.60296543	0	0.000885	0	0					
4.00	02:47.0	735.9493673	41.64433397	0	0.000885	0	0					
5.00	02:47.1	735.9493673	41.64433397	0	0.000885	0	0					
6.00	02:47.2	736.0694693	41.65122873	0	0.000885	0	0					
7.00	02:47.3	737.2437998	41.7201763	0	0.000885	0	0					
8.00	02:47.4	737.7686899	41.74775533	0	0.000885	0	0					
9.00	02:47.5	737.7686899	41.74775533	0	0.000885	0	0					
10.00	02:47.6	738.9430204	41.8167029	0	0.000885	0	0					
1.00	02:47.7	738.7072647	41.80291339	0	0.000885	0	0					
2.00	02:47.8	739.5880125	41.85117669	0	0.000885	0	0					
3.00	02:47.9	739.5880125	41.85117669	0	0.000885	0	0					
4.00	02:48.0	740.1173509	41.87875572	0	0.000885	0	0					
5.00	02:48.1	740.6466893	41.91322951	0	0.000885	0	0					
6.00	02:48.2	740.6466893	41.91322951	0	0.000885	0	0					
7.00	02:48.3	741.2338545	41.94770329	0	0.000885	0	0					
8.00	02:48.4	741.0559257	41.93391378	0	0.000885	0	0					
9.00	02:48.5	742.3503582	42.00975611	0	0.000885	0	0					
10.00	02:48.6	742.3503582	42.00975611	0	0.000885	0	0					
1.00	02:48.7	742.8752483	42.03733514	0	0.000885	0	0					
2.00	02:48.8	743.7559962	42.08559844	0	0.000885	0	0					
3.00	02:48.9	743.8760982	42.09249319	0	0.000885	0	0					
4.00	02:49.0	743.8760982	42.09249319	0	0.000885	0	0					
5.00	02:49.1	745.2239093	42.16833552	0	0.000885	0	0					
6.00	02:49.2	745.3440113	42.17523028	0	0.000885	0	0					
7.00	02:49.3	746.4560667	42.24417785	0	0.000885	0	0					
8.00	02:49.4	746.4560667	42.24417785	0	0.000885	0	0					
9.00	02:49.5	746.5761687	42.24417785	0	0.000885	0	0					
10.00	02:49.6	747.9239798	42.32691494	0	0.000885	0	0					
1.00	02:49.7	747.9818067	42.32691494	0	0.000885	0	0					
2.00	02:49.8	747.9818067	42.32691494	0	0.000885	0	0					
3.00	02:49.9	749.1561372	42.39586251	0	0.000885	0	0					
4.00	02:50.0	748.9826566	42.382073	0	0.000885	0	0					
5.00	02:50.1	749.8011293	42.4303363	0	0.000885	0	0					
6.00	02:50.2	749.8011293	42.4303363	0	0.000885	0	0					
7.00	02:50.3	750.3304677	42.45791533	0	0.000885	0	0					
8.00	02:50.4	751.0377349	42.49928387	0	0.000885	0	0					
9.00	02:50.5	751.0377349	42.49928387	0	0.000885	0	0					
10.00	02:50.6	751.4469713	42.51996815	0	0.000885	0	0					
1.00	02:50.7	752.563475	42.58891572	0	0.000885	0	0					
2.00	02:50.8	752.563475	42.58891572	0	0.000885	0	0					
3.00	02:50.9	752.563475	42.58891572	0	0.000885	0	0					
4.00	02:51.0	753.266294	42.62338951	0	0.000885	0	0					
5.00	02:51.1	753.9112861	42.66475805	0	0.000885	0	0					
6.00	02:51.2	754.3827976	42.69233708	0	0.000885	0	0					
7.00	02:51.3	754.3827976	42.69233708	0	0.000885	0	0					
8.00	02:51.4	754.912136	42.71991611	0	0.000885	0	0					
9.00	02:51.5	755.2635455	42.74060038	0	0.000885	0	0					
10.00	02:51.6	756.2021202	42.78886368	0	0.000885	0	0					
1.00	02:51.7	756.2021202	42.78886368	0	0.000885	0	0					
2.00	02:51.8	756.7314586	42.82333747	0	0.000885	0	0					
3.00	02:51.9	757.3764507	42.85781125	0	0.000885	0	0					
4.00	02:52.0	757.7278602	42.87849552	0	0.000885	0	0					
5.00	02:52.1	757.7278602	42.87849552	0	0.000885	0	0					
6.00	02:52.2	758.8443639	42.94054834	0	0.000885	0	0					
7.00	02:52.3	759.0756714	42.95433785	0	0.000885	0	0					
8.00	02:52.4	759.0756714	42.95433785	0	0.000885	0	0					
9.00	02:52.5	760.0186944	43.00949591	0	0.000885	0	0					
10.00	02:52.6	760.0765212	43.00949591	0	0.000885	0	0					
1.00	02:52.7	761.3086786	43.07844349	0	0.000885	0	0					
2.00	02:52.8	761.3086786	43.07844349	0	0.000885	0	0					
3.00	02:52.9	761.1930249	43.07154873	0	0.000885	0	0					
4.00	02:53.0	762.4251822	43.14739106	0	0.000885	0	0					
5.00	02:53.1	762.3629071	43.1404963	0	0.000885	0	0					
6.00	02:53.2	762.3629071	43.1404963	0	0.000885	0	0					
7.00	02:53.3	763.7729934	43.22323339	0	0.000885	0	0					
8.00	02:53.4	763.6573396	43.21633863	0	0.000885	0	0					
9.00	02:53.5	765.0051508	43.29218096	0	0.000885	0	0					
10.00	02:53.6	765.0051508	43.29218096	0	0.000885	0	0					
1.00	02:53.7	765.1830796	43.29907572	0	0.000885	0	0					
2.00	02:53.8	766.3574101	43.36802329	0	0.000885	0	0					
3.00	02:53.9	766.3574101	43.36802329	0	0.000885	0	0					
4.00	02:54.0	766.5308908	43.37491805	0	0.000885	0	0					
5.00	02:54.1	767.6473944	43.43697086	0	0.000885	0	0					
6.00	02:54.2	767.9988039	43.45765514	0	0.000885	0	0					
7.00	02:54.3	767.9988039	43.45765514	0	0.000885	0	0					
8.00	02:54.4	769.0574806	43.51970795	0	0.000885	0	0					
9.00	02:54.5	769.0574806	43.51970795	0	0.000885	0	0					
10.00	02:54.6	770.1117092	43.58176077	0	0.000885	0	0					
1.00	02:54.7	770.1117092	43.58176077	0	0.000885	0	0					
2.00	02:54.8	769.9960554	43.57486601	0	0.000885	0	0					
3.00	02:54.9	770.992457	43.63002407	0	0.000885	0	0					
4.00	02:55.0	771.1703859	43.63691883	0	0.000885	0	0					
5.00	02:55.1	771.1703859	43.63691883	0	0.000885	0	0					
6.00	02:55.2	771.6997243	43.67139261	0	0.000885	0	0					
7.00	02:55.3	772.5181971	43.71276116	0	0.000885	0	0					
8.00	02:55.4	772.7539528	43.72655067	0	0.000885	0	0					
9.00	02:55.5	772.7539528	43.72655067	0	0.000885	0	0					
10.00	02:55.6	774.164039	43.80928776	0	0.000885	0	0					
1.00	02:55.7	773.9282833	43.79549824	0	0.000885	0	0					
2.00	02:55.8	775.2805427	43.87134057	0	0.000885	0	0					
3.00	02:55.9	775.2805427	43.87134057	0	0.000885	0	0					
